거래일,거래시간,연료전지,석탄가스화복합화력(IGCC),태양광,풍력,수력,해양에너지,바이오에너지,폐기물에너지,신재생 합계,,
2021-03-16,6,505.401819,243.48576,1.198229,755.854211,129.000217,216.70572,809.17388,0,2660.819836,,
2021-03-16,7,505.234121,243.92984,1.59797,828.701328,145.210752,221.78772,806.927568,0,2753.389299,,
2021-03-16,8,505.384421,243.64592,177.19176,830.717959,143.917885,178.092936,804.021496,0,2882.972377,,
2021-03-16,9,505.817234,241.08728,874.689697,876.714602,380.580468,93.750552,801.276324,0,3773.916157,,
2021-03-16,10,506.007918,242.67768,1900.450129,959.199479,414.151563,13.984488,812.690329,0,4849.161586,,
2021-03-16,11,506.436929,245.06272,1847.011601,948.976504,362.381903,0,814.958665,0,4724.828322,,
2021-03-16,12,506.611571,242.8412,2222.22731,816.789864,359.425909,0,793.100482,0,4940.996336,,
2021-03-16,13,506.951347,242.81824,2495.422481,647.100223,221.152477,0,811.059536,0,4924.504304,,
2021-03-16,14,506.475556,242.72864,2857.509017,489.70756,263.839698,0,805.504531,0,5165.765002,,
2021-03-16,15,506.43367,244.6976,3242.540137,516.870001,272.925009,0,806.584126,0,5590.050543,,
2021-03-16,16,505.843916,241.83264,2729.466227,592.946452,287.782053,29.989344,817.396278,0,5205.25691,,
2021-03-16,17,505.123898,242.77568,1860.458529,628.685591,316.301523,146.57076,816.653822,0,4516.569803,,
2021-03-16,18,506.250605,241.07664,1192.184878,630.200107,305.251731,202.862016,833.307117,0,3911.133094,,
2021-03-16,19,506.596046,241.99112,889.844312,606.082348,397.450898,218.412432,836.064715,0,3696.441871,,
2021-03-16,20,507.014579,241.83824,1007.977078,571.745047,372.515869,189.125664,846.176742,0,3736.393219,,
2021-03-16,21,507.515843,239.93088,903.28214,561.836671,338.908666,115.679592,855.603324,0,3522.757116,,
2021-03-16,22,507.702218,240.73448,610.155934,487.114475,303.119881,30.872184,856.18008,0,3035.879252,,
2021-03-16,23,507.425207,243.12456,208.486955,387.631833,255.483571,0,853.243931,0,2455.396057,,
2021-03-16,24,506.748184,244.4148,58.112779,365.182907,217.28912,0,829.736101,0,2221.483891,,
2021-03-17,1,506.302905,243.1688,17.834687,328.728805,171.459551,0,823.662433,0,2091.157181,,
2021-03-17,2,506.151056,243.60224,6.292039,255.818281,171.434894,0,819.356957,0,2002.655467,,
2021-03-17,3,506.194456,243.71536,4.076035,226.120341,172.069001,0,804.188968,0,1956.364161,,
2021-03-17,4,506.207722,242.6648,2.287067,229.872058,169.192439,3.425184,796.744451,0,1950.393721,,
2021-03-17,5,506.216755,239.80656,0.942672,302.826486,165.085309,126.561792,809.913206,0,2151.35278,,
2021-03-17,6,506.176344,241.90488,1.070257,323.60825,162.368458,192.561264,837.82219,0,2265.511643,,
2021-03-17,7,506.131647,241.17688,5.975948,250.284518,173.276235,220.870944,864.762983,0,2262.479155,,
2021-03-17,8,506.004653,239.77184,368.030206,189.577594,172.95095,204.127056,858.96527,0,2539.427569,,
2021-03-17,9,506.052074,238.79408,1389.626036,115.293753,390.199148,140.272272,847.943511,0,3628.180874,,
2021-03-17,10,505.353489,242.92072,2458.435511,135.65741,408.546794,54.257112,839.892802,0,4645.063838,,
2021-03-17,11,504.917962,244.78664,2122.807859,100.266684,381.844647,1.545264,844.269053,0,4200.438109,,
2021-03-17,12,505.157877,245.91056,2358.243203,74.588578,393.783723,0,818.273214,0,4395.957155,,
2021-03-17,13,505.291266,243.92648,2424.500671,59.494071,247.279547,0,805.220151,0,4285.712186,,
2021-03-17,14,505.622295,245.54096,2642.362604,68.031916,293.058245,0,813.874947,0,4568.490967,,
2021-03-17,15,505.256743,245.21,2893.314128,116.156026,304.473637,0,819.235154,0,4883.645688,,
2021-03-17,16,505.020394,242.45816,2379.33374,111.47786,321.119463,0,806.988021,0,4366.397638,,
2021-03-17,17,505.977123,240.87672,1492.1148,109.654049,304.251366,100.385208,828.957901,0,3582.217167,,
2021-03-17,18,505.777847,240.9792,1047.354106,117.339699,271.562227,177.69444,843.394462,0,3204.101981,,
2021-03-17,19,505.669908,241.1164,878.573006,116.324894,337.128642,213.015432,845.342818,0,3137.1711,,
2021-03-17,20,506.347817,240.40016,1005.215696,107.563615,292.704314,201.814368,834.602457,0,3188.648427,,
2021-03-17,21,506.798585,240.31392,903.44617,114.40206,251.42803,141.272712,815.208648,0,2972.870125,,
2021-03-17,22,506.647723,243.2164,599.821447,114.851091,178.223817,57.034824,821.272747,0,2521.068049,,
2021-03-17,23,506.400748,245.77784,211.471899,112.952291,154.495676,1.933344,820.176269,0,2053.208067,,
2021-03-17,24,506.694489,245.13496,62.805228,94.350934,125.700045,0,809.473843,0,1844.159499,,
2021-03-18,1,506.619034,242.89776,18.828842,67.38832,117.164253,0,807.576036,0,1760.474245,,
2021-03-18,2,506.320025,247.93552,6.957886,48.572393,114.96316,0,807.377311,0,1732.126295,,
2021-03-18,3,506.315006,244.97424,3.620044,47.372704,115.356055,0,804.804958,0,1722.443007,,
2021-03-18,4,506.14912,243.92032,2.042336,52.221313,113.140717,0,802.063432,0,1719.537238,,
2021-03-18,5,505.983268,242.39264,1.08882,70.072293,108.423707,63.3192,803.590716,0,1794.870644,,
2021-03-18,6,506.034125,243.46672,1.681142,99.230712,105.48164,159.718608,802.210718,0,1917.823665,,
2021-03-18,7,506.438573,238.48552,6.208512,113.844231,186.213599,207.61272,805.852223,0,2064.655378,,
2021-03-18,8,507.247581,237.048,326.928067,118.434675,189.69132,211.587264,800.387938,0,2391.324845,,
2021-03-18,9,507.454256,237.95856,1218.104313,123.110571,401.372044,167.520864,842.405267,0,3497.925875,,
2021-03-18,10,505.499502,244.1432,2170.452215,175.940627,427.724446,90.645576,833.273006,0,4447.678572,,
2021-03-18,11,502.797955,243.70864,1839.631508,157.479515,459.066441,13.035792,833.754421,0,4049.474272,,
2021-03-18,12,502.161445,242.13504,2095.250195,105.320918,384.307196,0,845.016588,0,4174.191382,,
2021-03-18,13,502.248024,243.07472,2244.986614,64.330321,238.14414,0,837.85045,0,4130.634269,,
2021-03-18,14,502.625401,247.62136,2555.106062,73.585643,295.074215,0,830.242632,0,4504.255313,,
2021-03-18,15,501.742589,248.11696,2885.120447,73.348579,304.60359,0,856.043421,0,4868.975586,,
2021-03-18,16,502.654467,248.29784,2366.609157,112.091619,294.220332,0,863.169141,0,4387.042556,,
2021-03-18,17,503.622855,245.0056,1538.035523,123.221545,310.783992,2.075808,852.388544,0,3575.133867,,
2021-03-18,18,503.953605,243.81448,1001.200248,111.267153,288.112521,135.296952,901.089638,0,3184.734597,,
2021-03-18,19,505.179275,243.07696,847.803332,107.514645,267.593481,180.658632,816.801241,0,2968.627566,,
2021-03-18,20,506.057282,243.48184,995.206812,139.569059,295.990641,184.917936,776.672633,0,3141.896203,,
2021-03-18,21,507.149277,240.87896,888.620477,151.555867,246.458079,145.310088,775.735589,0,2955.708337,,
2021-03-18,22,507.870665,242.63736,605.667519,171.307463,204.982662,76.302912,776.095574,0,2584.864155,,
2021-03-18,23,508.559725,241.10688,216.010019,134.902812,195.539516,6.000288,775.872567,0,2077.991807,,
2021-03-18,24,508.896321,241.73184,65.353471,113.176284,129.096304,0,771.214471,0,1829.468691,,
2021-03-19,1,508.367055,240.81344,18.971498,186.488403,119.195281,0,774.913999,0,1848.749676,,
2021-03-19,2,508.053991,244.21768,6.366207,167.50813,117.246389,0,776.950445,0,1820.342842,,
2021-03-19,3,507.639673,242.56568,3.419701,187.736899,119.216602,0,778.091243,0,1838.669798,,
2021-03-19,4,507.695068,243.28528,2.010396,197.125527,118.735863,0,776.158998,0,1845.011132,,
2021-03-19,5,507.863689,244.74016,1.029683,242.185501,114.389795,0,772.673262,0,1882.88209,,
2021-03-19,6,507.699351,245.5572,0.858591,246.725593,111.504152,107.550744,771.593835,0,1991.489466,,
2021-03-19,7,505.295053,246.46496,2.832871,266.299773,208.546492,180.707352,773.09171,0,2183.238211,,
2021-03-19,8,504.452611,243.56304,206.254342,287.321191,234.205458,202.4106,773.659994,0,2451.867236,,
2021-03-19,9,504.196706,240.65608,816.957163,281.24767,460.734658,180.412344,771.096942,0,3255.301563,,
2021-03-19,10,504.3353,241.5112,1711.324496,304.110017,414.25412,121.660224,760.850792,0,4058.046149,,
2021-03-19,11,503.092044,243.1996,1651.090689,278.194733,355.639124,44.607696,756.893885,0,3832.717771,,
2021-03-19,12,502.598518,243.05232,1954.66903,242.319895,300.275988,0.001344,761.917411,0,4004.834506,,
2021-03-19,13,501.849853,244.83256,2037.83521,199.563491,223.365499,0,758.950187,0,3966.3968,,
2021-03-19,14,501.022017,248.08504,2077.817373,165.363955,285.522729,0,764.52023,0,4042.331344,,
2021-03-19,15,501.187916,249.3652,2206.074555,157.024781,294.157892,0,762.481916,0,4170.29226,,
2021-03-19,16,501.968519,247.5396,1819.410437,164.184346,287.869817,0,760.969427,0,3781.942146,,
2021-03-19,17,502.749453,248.79176,1265.205237,175.724351,252.823504,0,778.41332,0,3223.707625,,
2021-03-19,18,502.810521,248.01168,949.383967,159.62763,246.431328,44.546376,807.939412,0,2958.750914,,
2021-03-19,19,501.917383,246.40616,835.34572,148.014985,288.668628,127.695624,773.237564,0,2921.286064,,
2021-03-19,20,502.942103,246.14408,983.752623,180.210752,314.654491,143.913336,773.879478,0,3145.496863,,
2021-03-19,21,503.803172,244.12192,876.948899,237.87456,207.947158,128.043384,779.161686,0,2977.900779,,
2021-03-19,22,503.935996,245.74424,579.862359,239.898704,123.127799,83.324808,777.278206,0,2553.172112,,
2021-03-19,23,504.975418,243.59608,210.054512,241.739444,105.981132,18.581808,775.336079,0,2100.264473,,
2021-03-19,24,505.896537,241.51736,59.456721,271.395493,75.466864,0,775.569243,0,1929.302218,,
2021-03-20,1,505.929292,241.19704,17.481226,346.85569,97.706574,0,771.33522,0,1980.505042,,
2021-03-20,2,506.127614,243.30096,6.01388,405.964102,99.878686,0,768.576994,0,2029.862236,,
2021-03-20,3,505.686262,244.6528,2.938803,420.266014,99.239826,0,765.991794,0,2038.775499,,
2021-03-20,4,505.467792,245.21056,2.018284,286.081395,98.126937,0,761.768596,0,1898.673564,,
2021-03-20,5,505.554692,242.91288,1.32934,306.670215,96.83243,0,763.550196,0,1916.849753,,
2021-03-20,6,505.97587,245.99512,1.433672,340.538494,94.594719,30.124416,766.85498,0,1985.517271,,
2021-03-20,7,506.068173,247.26744,1.006651,304.194068,106.04761,130.0614,770.192797,0,2064.838139,,
2021-03-20,8,506.842896,247.13696,33.336944,234.320529,231.517455,157.707984,767.114124,0,2177.976892,,
2021-03-20,9,507.101712,246.41848,151.773273,198.876524,412.729681,156.72972,763.267027,0,2436.896417,,
2021-03-20,10,507.140462,245.29176,206.570446,244.309898,397.780585,125.417376,767.822589,0,2494.333116,,
2021-03-20,11,506.796259,245.5292,231.45674,267.392339,325.375986,71.584296,769.481392,0,2417.616212,,
2021-03-20,12,506.254215,244.5436,286.311295,144.315629,323.342201,7.915992,767.297539,0,2279.980471,,
2021-03-20,13,506.380998,244.412,327.087092,133.592179,287.370416,0,771.140509,0,2269.983194,,
2021-03-20,14,506.807325,243.16768,329.533818,183.944942,252.681439,0,766.949752,0,2283.084956,,
2021-03-20,15,506.98551,243.70192,321.335465,273.574208,254.37642,0,768.852639,0,2368.826162,,
2021-03-20,16,506.888476,241.34544,320.994795,390.241555,283.703998,0,770.209667,0,2513.383931,,
2021-03-20,17,506.936926,240.02552,414.94906,390.997988,281.082798,0,768.383488,0,2602.37578,,
2021-03-20,18,506.794861,241.63328,473.418454,319.350959,258.233414,0,779.193369,0,2578.624337,,
2021-03-20,19,506.847451,242.78632,151.699031,361.862266,312.191024,28.704984,775.971823,0,2380.062899,,
2021-03-20,20,506.432922,244.82416,115.468287,439.182525,324.175668,104.374032,772.479485,0,2506.937079,,
2021-03-20,21,506.525804,244.93616,17.397081,505.82496,299.248897,99.154608,766.270334,0,2439.357844,,
2021-03-20,22,506.551105,245.31192,1.895019,507.737306,236.276728,68.245464,764.584494,0,2330.602036,,
2021-03-20,23,506.568241,247.6152,5.163485,533.944379,172.809242,10.884384,760.810273,0,2237.795204,,
2021-03-20,24,505.824909,244.56208,1.12298,629.533883,127.728368,0,761.488032,0,2270.260252,,
2021-03-21,1,505.931191,243.34184,0.82786,632.050596,78.537133,0,767.517053,0,2228.205673,,
2021-03-21,2,505.800247,244.11968,0.07512,690.210165,79.491312,0,765.583247,0,2285.279771,,
2021-03-21,3,505.745615,244.91432,0.70516,768.61382,79.48889,0,763.701383,0,2363.169188,,
2021-03-21,4,505.765971,243.90072,0.02512,886.960329,78.882083,0,764.036704,0,2479.570927,,
2021-03-21,5,505.791772,241.42384,0,903.356606,77.552361,0,764.379135,0,2492.503714,,
2021-03-21,6,505.774138,240.96744,0.000917,932.545137,74.924191,0,762.285088,0,2516.496911,,
2021-03-21,7,505.786108,239.9908,3.212439,902.751461,91.330564,33.7302,764.788428,0,2541.59,,
2021-03-21,8,505.877688,241.25584,191.797605,836.547407,96.508839,118.3056,764.714841,0,2755.00782,,
2021-03-21,9,506.566001,240.3072,675.294218,808.411497,407.83316,125.197968,761.371158,0,3524.981202,,
2021-03-21,10,506.438493,243.74672,1267.909095,826.771182,428.815968,112.145544,724.155355,0,4109.982357,,
2021-03-21,11,506.496589,243.03832,1171.887616,793.173481,394.684012,77.755104,719.232618,0,3906.26774,,
2021-03-21,12,506.45299,246.11888,1550.506767,968.015723,391.6243,32.04684,717.926017,0,4412.691517,,
2021-03-21,13,506.119365,243.55744,1804.379852,1019.439453,243.402611,0.040992,724.289048,0,4541.228761,,
2021-03-21,14,506.129042,246.35296,1896.126563,987.26108,291.05779,0,724.949697,0,4651.877132,,
2021-03-21,15,506.107071,247.51944,1953.815158,975.303028,300.536392,0,726.747816,0,4710.028905,,
2021-03-21,16,506.104206,247.93048,1842.751208,1066.75786,295.828626,0,727.877379,0,4687.249759,,
2021-03-21,17,506.246576,246.76176,1438.366027,1138.272316,308.328085,0,739.252366,0,4377.22713,,
2021-03-21,18,506.221696,247.37496,1010.362751,1172.661611,304.345077,0,813.771898,0,4054.737993,,
2021-03-21,19,506.077532,247.00536,850.774499,1180.636163,346.834377,0,855.625431,0,3986.953362,,
2021-03-21,20,505.953392,245.54544,965.897478,1200.658645,317.007788,0,842.127118,0,4077.189861,,
2021-03-21,21,506.016683,245.05936,817.249813,1177.174568,314.209815,36.703464,830.055948,0,3926.469651,,
2021-03-21,22,506.008461,244.31344,491.591611,1137.367376,260.184202,40.341504,821.58637,0,3501.392964,,
2021-03-21,23,505.37225,245.20216,169.357788,1138.853125,220.653167,13.60884,799.818332,0,3092.865662,,
2021-03-21,24,505.260458,243.59888,41.895448,1085.152179,146.540196,0,761.228039,0,2783.6752,,
2021-03-22,1,504.999945,242.93584,12.28475,1068.832023,187.495959,0,762.866022,0,2779.414539,,
2021-03-22,2,505.024308,246.9936,4.896207,1045.441433,189.341331,0,761.915399,0,2753.612278,,
2021-03-22,3,504.671495,248.16568,2.230646,1001.345355,191.853148,0,763.05948,0,2711.325804,,
2021-03-22,4,504.499213,247.02496,1.2315,996.260964,190.344058,0,765.342546,0,2704.703241,,
2021-03-22,5,504.182378,245.89208,0.346748,1031.466905,188.608543,0,764.077836,0,2734.57449,,
2021-03-22,6,503.867353,249.6508,0.473923,1017.324444,188.190866,0,764.698831,0,2724.206217,,
2021-03-22,7,503.634625,248.91776,10.105899,912.596526,202.936088,0,765.814372,0,2644.00527,,
2021-03-22,8,502.319262,247.31616,460.530528,785.815717,209.66417,5.259576,765.169389,0,2976.074802,,
2021-03-22,9,501.298186,247.23048,1592.37974,739.10167,446.803946,97.101984,759.81547,0,4383.731476,,
2021-03-22,10,500.523773,248.5644,2683.042439,819.815428,433.670093,102.377016,734.819339,0,5522.812488,,
2021-03-22,11,501.416581,260.36752,2312.757927,799.501212,357.242372,89.426568,717.884574,0,5038.596754,,
2021-03-22,12,501.359834,269.93288,2591.382789,770.671166,353.703158,60.161976,715.880255,0,5263.092058,,
2021-03-22,13,501.702503,267.76792,2695.693442,781.827077,206.006369,23.102688,714.216691,0,5190.31669,,
2021-03-22,14,503.776316,269.60584,3046.116166,757.33481,234.963611,0,698.29862,0,5510.095363,,
2021-03-22,15,505.640193,268.73728,3258.700464,760.626473,240.751058,0,715.426339,0,5749.881807,,
2021-03-22,16,506.839313,267.24096,2716.190122,846.520453,284.866595,0,722.366899,0,5344.024342,,
2021-03-22,17,506.832392,265.84376,1846.306516,924.663888,275.666666,0,727.324346,0,4546.637568,,
2021-03-22,18,506.658694,267.97624,1213.739259,907.264074,220.728188,0,757.225744,0,3873.592199,,
2021-03-22,19,507.80498,267.49912,869.466518,847.438327,304.920434,0,765.494349,0,3562.623728,,
2021-03-22,20,509.302559,266.20104,1006.216871,812.63158,288.190365,0,759.890805,0,3642.43322,,
2021-03-22,21,510.278844,265.80736,907.775055,814.680237,250.558246,0,763.760325,0,3512.860067,,
2021-03-22,22,511.016333,267.73936,628.417572,853.913027,196.24253,0,763.12948,0,3220.458302,,
2021-03-22,23,510.868232,268.18848,229.759669,798.445378,162.809715,0,766.915498,0,2736.986972,,
2021-03-22,24,510.839764,264.37936,62.624333,692.289526,100.713112,0,762.660243,0,2393.506338,,
2021-03-23,1,510.596369,263.54048,17.252521,655.012172,154.616855,0,765.139349,0,2366.157746,,
2021-03-23,2,510.50923,266.75376,6.265392,663.905223,163.259773,0,763.537127,0,2374.230505,,
2021-03-23,3,510.380224,267.3804,3.188698,640.933393,164.875043,0,764.910373,0,2351.668131,,
2021-03-23,4,510.347118,266.41664,1.90778,602.445751,164.868152,0,764.731498,0,2310.716939,,
2021-03-23,5,510.142385,264.31944,0.941544,642.13508,165.45609,0,771.391787,0,2354.386326,,
2021-03-23,6,510.507779,265.89584,1.096521,689.047445,166.70654,0,767.496621,0,2400.750746,,
2021-03-23,7,509.570814,265.23112,14.773978,702.022235,178.5458,0,767.518814,0,2437.662761,,
2021-03-23,8,505.904763,266.6468,421.990606,647.067302,201.837351,0,765.568613,0,2809.015435,,
2021-03-23,9,503.186122,266.4984,1385.225794,597.613829,428.347723,0,770.011552,0,3950.88342,,
2021-03-23,10,502.581392,266.5432,2390.463297,693.842688,444.327467,0,762.345321,0,5060.103365,,
2021-03-23,11,502.60581,268.84424,2122.375976,758.361884,327.865069,37.7076,760.534564,0,4778.295143,,
2021-03-23,12,503.554458,268.77928,2372.96943,775.86583,271.824983,63.511728,754.672461,0,5011.17817,,
2021-03-23,13,504.507965,270.046,2520.64468,768.812024,164.328454,45.693312,727.559065,0,5001.5915,,
2021-03-23,14,504.619255,271.0596,2863.722667,714.265292,220.220943,0,720.603004,0,5294.490761,,
2021-03-23,15,504.684927,270.40552,3184.046893,701.969167,202.650244,0,741.249342,0,5605.006093,,
2021-03-23,16,504.551972,268.982,2689.388535,685.870671,257.32371,0,761.588479,0,5167.705367,,
2021-03-23,17,505.122924,268.91704,1816.543708,660.240069,260.07125,0,766.462859,0,4277.35785,,
2021-03-23,18,509.122966,268.25848,1181.275202,639.159907,306.995638,0,770.062208,0,3674.874401,,
2021-03-23,19,511.275819,270.34056,868.753735,645.539415,392.276669,0,763.453547,0,3451.639745,,
2021-03-23,20,512.312974,269.46136,1003.224496,638.299777,412.415406,0,787.415929,0,3623.129942,,
2021-03-23,21,512.815111,268.06752,910.871144,652.778426,305.389763,0,779.18354,0,3429.105504,,
2021-03-23,22,512.790118,267.66208,628.551946,650.71028,208.985143,0,778.57877,0,3047.278337,,
2021-03-23,23,512.905847,267.1788,230.839136,661.99419,159.735105,0,780.755535,0,2613.408613,,
2021-03-23,24,512.486583,267.61392,64.028676,723.308408,133.299305,0,779.898685,0,2480.635577,,
2021-03-24,1,512.524211,266.19936,18.796743,693.417239,162.430559,0,781.728106,0,2435.096218,,
2021-03-24,2,512.450232,267.68504,7.085453,694.404146,164.038314,0,773.979823,0,2419.643008,,
2021-03-24,3,512.50197,268.74848,3.659673,705.061135,164.110545,0,769.634727,0,2423.71653,,
2021-03-24,4,512.443184,267.57024,1.984248,635.85808,164.74989,0,767.04088,0,2349.646522,,
2021-03-24,5,512.548638,254.8336,0.980712,612.336171,164.592396,0,771.381417,0,2316.672934,,
2021-03-24,6,512.371982,185.92,1.103255,534.35745,164.564028,0,764.45436,0,2162.771075,,
2021-03-24,7,512.133205,179.00568,17.184483,532.897063,195.812971,0,767.771485,0,2204.804887,,
2021-03-24,8,512.125335,233.22712,392.11655,509.568511,190.38943,0,769.308654,0,2606.7356,,
2021-03-24,9,512.648711,243.88616,1025.588955,482.739662,424.136206,0,764.334266,0,3453.33396,,
2021-03-24,10,512.85272,245.20384,1751.296802,512.532212,450.909687,0,767.137031,0,4239.932292,,
2021-03-24,11,513.012312,243.91136,1611.752413,550.813171,354.454514,0,768.206176,0,4042.149946,,
2021-03-24,12,514.573263,244.48872,1780.643636,508.17668,348.01504,0,787.766926,0,4183.664265,,
2021-03-24,13,515.253871,245.28728,1914.563624,358.544519,199.378703,34.077792,739.186669,0,4006.292458,,
2021-03-24,14,515.29448,246.87712,2039.661819,277.174628,246.543468,69.331416,777.136196,0,4172.019127,,
2021-03-24,15,515.440393,249.60096,2310.606729,280.894135,252.89192,44.838528,809.63686,0,4463.909525,,
2021-03-24,16,515.03074,247.46288,2148.441365,293.269009,259.059219,0,807.533255,0,4270.796468,,
2021-03-24,17,515.416979,246.79648,1556.235989,340.632307,266.135541,0,825.765495,0,3750.982791,,
2021-03-24,18,516.450235,259.63336,1130.449817,378.169934,275.9387,0,817.88661,0,3378.528656,,
2021-03-24,19,517.861476,273.1204,866.680692,385.139925,362.58857,0,768.956782,0,3174.347845,,
2021-03-24,20,518.30322,270.07848,1001.269782,450.36265,346.523237,0,762.150193,0,3348.687562,,
2021-03-24,21,518.380641,269.88304,898.832929,445.699544,280.009611,0,749.907117,0,3162.712882,,
2021-03-24,22,518.780426,271.37712,609.602152,373.767671,210.585625,0,711.949784,0,2696.062778,,
2021-03-24,23,519.263354,269.65456,220.264321,404.473814,173.055626,0,687.476747,0,2274.188422,,
2021-03-24,24,518.580458,269.15896,59.464233,405.725125,147.992721,0,683.099373,0,2084.02087,,
2021-03-25,1,518.50861,265.96976,18.324648,419.022973,169.961909,0.034608,685.902869,0,2077.725377,,
2021-03-25,2,518.554026,264.8632,6.663581,404.294809,169.743044,26.577432,685.909482,0,2076.605574,,
2021-03-25,3,518.688254,266.17304,3.132603,399.358606,170.121319,25.158336,676.28906,0,2058.921218,,
2021-03-25,4,518.904665,264.62464,1.830996,340.150225,170.013205,2.226168,675.72969,0,1973.479589,,
2021-03-25,5,518.589649,264.90968,1.022908,303.809427,169.200614,0,673.713705,0,1931.245983,,
2021-03-25,6,518.189535,265.57496,1.001293,324.376867,170.003191,0,663.659181,0,1942.805027,,
2021-03-25,7,518.589834,264.3676,16.697286,309.929983,171.44857,0,682.349088,0,1963.382361,,
2021-03-25,8,518.677808,265.06704,422.652373,250.680331,174.43175,0,700.533732,0,2332.043034,,
2021-03-25,9,518.655394,262.97096,1383.123261,114.958015,381.696556,0,711.481143,0,3372.885329,,
2021-03-25,10,518.611672,267.48064,2437.20804,111.075634,410.810172,0,714.65106,0,4459.837218,,
2021-03-25,11,518.803074,266.336,2167.38845,120.10764,336.419852,0,699.448347,0,4108.503363,,
2021-03-25,12,518.435106,267.81944,2398.481774,114.767197,275.283796,0,687.331869,0,4262.119182,,
2021-03-25,13,516.915046,268.07368,2541.790358,86.803504,174.146636,18.472776,640.198239,0,4246.400239,,
2021-03-25,14,515.936015,270.49624,2907.70341,107.612837,197.207851,119.102928,624.141121,0,4742.200402,,
2021-03-25,15,515.439261,268.14704,3180.437618,130.554425,253.510948,123.379704,652.651681,0,5124.120677,,
2021-03-25,16,514.317643,269.85392,2662.218054,145.475482,267.280341,106.923768,662.640782,0,4628.70999,,
2021-03-25,17,515.144269,265.87344,1762.762779,215.460745,255.033281,60.735528,674.462449,0,3749.472491,,
2021-03-25,18,513.857227,267.66488,1162.736059,312.504301,283.056428,0,745.180261,0,3284.999156,,
2021-03-25,19,512.587294,264.65376,865.682117,421.996416,386.598415,0,723.964141,0,3175.482143,,
2021-03-25,20,512.515857,265.56264,996.39804,514.877068,380.747182,0,762.630853,0,3432.73164,,
2021-03-25,21,512.391908,264.84808,912.701336,494.510573,301.679584,0,769.614136,0,3255.745617,,
2021-03-25,22,512.618071,264.43648,620.585201,544.414228,236.923878,0,733.174487,0,2912.152345,,
2021-03-25,23,513.819922,265.63656,230.187163,593.343079,163.010845,0,736.362345,0,2502.359914,,
2021-03-25,24,514.608337,264.71704,76.896161,541.045286,129.307513,0,754.921419,0,2281.495756,,
2021-03-26,1,514.796977,265.35208,21.622971,452.129243,181.22293,0,738.476904,0,2173.601105,,
2021-03-26,2,514.897723,267.76288,9.265138,412.06978,181.409142,55.542816,722.934304,0,2163.881783,,
2021-03-26,3,514.887032,266.53592,5.32265,318.210946,181.593194,100.573872,721.746061,0,2108.869675,,
2021-03-26,4,514.858517,266.73024,3.059797,274.281222,181.61944,91.574448,723.4075,0,2055.531164,,
2021-03-26,5,514.275612,264.49136,1.164452,224.102669,182.698142,52.999968,722.111028,0,1961.843231,,
2021-03-26,6,513.813594,268.15992,1.060137,164.626157,184.17164,0.166488,722.463898,0,1854.461834,,
2021-03-26,7,514.101899,267.68784,19.568459,125.909791,204.680504,0,736.230129,0,1868.178622,,
2021-03-26,8,514.729846,265.99552,366.356363,64.509376,220.993172,0,711.813286,0,2144.397563,,
2021-03-26,9,514.396993,269.26648,1144.254305,17.939601,377.499433,0,663.000742,0,2986.357554,,
2021-03-26,10,514.441993,270.93584,2190.903089,57.962356,384.44057,0,663.062391,0,4081.746239,,
2021-03-26,11,514.220815,273.06608,1983.196706,58.346731,302.795969,0,665.266809,0,3796.89311,,
2021-03-26,12,514.080721,274.2152,2073.557792,58.054238,311.334386,0,658.612836,0,3889.855173,,
2021-03-26,13,512.810889,275.06304,2022.532881,69.433701,204.195818,12.390168,629.158326,0,3725.584823,,
2021-03-26,14,513.900968,276.19144,2054.699954,81.247339,236.862328,128.735712,625.948841,0,3917.586582,,
2021-03-26,15,514.580046,275.90416,2395.824122,91.737209,353.126607,162.78108,631.369929,0,4425.323153,,
2021-03-26,16,513.315474,273.96824,2147.346799,103.641606,330.2044,174.574848,664.360038,0,4207.411405,,
2021-03-26,17,513.212084,274.35856,1580.968207,132.085509,316.59739,150.7044,675.867931,0,3643.794081,,
2021-03-26,18,513.661036,275.97528,1140.077834,154.746177,265.984697,89.72124,689.239737,0,3129.406001,,
2021-03-26,19,514.641052,274.39608,878.217969,171.966552,336.481479,9.942072,707.796877,0,2893.442081,,
2021-03-26,20,515.369441,274.47056,997.380898,228.686214,374.698166,0,727.875013,0,3118.480292,,
2021-03-26,21,516.159887,272.48368,913.26536,269.553211,335.49415,0,749.23458,0,3056.190868,,
2021-03-26,22,516.603469,276.14104,621.760937,311.409933,233.356604,0,726.563494,0,2685.835477,,
2021-03-26,23,516.124334,276.9032,227.304469,292.722889,189.372878,0,714.295769,0,2216.723539,,
2021-03-26,24,516.076609,275.74456,66.075755,313.216467,183.594226,0,717.018135,0,2071.725752,,
2021-03-27,1,515.797036,274.76904,17.294171,351.293413,195.477943,0,718.211776,0,2072.843379,,
2021-03-27,2,515.189816,277.89944,6.211987,349.25788,178.222304,49.048608,716.000372,0,2091.830407,,
2021-03-27,3,515.050234,276.33648,3.109793,360.279457,177.543136,148.059576,716.585,0,2196.963676,,
2021-03-27,4,515.059443,275.56816,1.435744,402.0271,177.821153,162.576288,718.059048,0,2252.546936,,
2021-03-27,5,515.019719,272.06704,0.861296,425.399655,174.642204,141.910776,718.963376,0,2248.864066,,
