°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),À°ÁöÇ³·Â ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®(MWh),Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®(MWh)
2021-01-20,19,841.76822,272.549312,6.072461,24.489234
2021-01-20,20,843.992883,304.701389,7.21628,28.404918
2021-01-20,21,680.756291,359.230677,5.297171,30.450136
2021-01-20,22,371.30078,386.922653,3.648752,20.342662
2021-01-20,23,139.162087,456.970593,0.823804,19.325763
2021-01-20,0,37.556569,505.341217,0.357696,24.372855
2021-01-21,1,12.622306,564.895887,0.023456,24.92448
2021-01-21,2,5.850278,588.992494,0.009928,23.28204
2021-01-21,3,4.666252,623.268331,0.005144,14.38815
2021-01-21,4,1.975901,614.531022,0.000352,11.083009
2021-01-21,5,0.806129,609.866293,0.026408,16.006684
2021-01-21,6,0.980583,626.482636,0.052472,22.430557
2021-01-21,7,0.237482,610.147423,0.03356,17.887389
2021-01-21,8,4.857346,577.145085,0.574122,17.551048
2021-01-21,9,387.691729,538.888783,18.552683,17.860693
2021-01-21,10,956.207875,548.090985,80.551407,16.693754
2021-01-21,11,892.833123,469.18298,120.731102,25.401178
2021-01-21,12,862.182941,353.069479,132.062354,24.811371
2021-01-21,13,683.558314,275.298099,141.464114,20.418101
2021-01-21,14,468.21338,185.050502,133.231365,30.579378
2021-01-21,15,311.668859,114.640244,93.74039,26.966249
2021-01-21,16,201.670828,189.534144,22.923865,32.346392
2021-01-21,17,130.21374,198.724055,8.283738,20.399523
2021-01-21,18,305.077067,211.786103,2.537515,14.497018
2021-01-21,19,288.72978,211.56224,4.803288,26.348265
2021-01-21,20,259.169557,231.045151,7.04281,25.080638
2021-01-21,21,140.355798,251.675077,6.798234,29.112002
2021-01-21,22,71.889198,218.616376,2.465863,30.368059
2021-01-21,23,25.715708,156.317309,1.562802,38.598157
2021-01-21,0,6.560167,141.914143,0.104292,33.039469
2021-01-22,1,3.61731,113.413682,0.01016,27.959471
2021-01-22,2,0.830204,97.667673,0.009112,40.719078
2021-01-22,3,1.113793,103.170193,0.005312,29.656168
2021-01-22,4,0.82157,90.055057,0.00052,32.098796
2021-01-22,5,0.603026,65.493303,0.026472,29.550006
2021-01-22,6,0.365487,32.073533,0.028816,33.257743
2021-01-22,7,0.066828,18.713246,0.000448,32.842654
2021-01-22,8,0.285544,16.843845,0.016908,34.274494
2021-01-22,9,146.132359,32.080573,2.841867,30.943651
2021-01-22,10,277.984699,111.198046,12.735754,14.000434
2021-01-22,11,330.938449,112.242355,23.349467,5.468756
2021-01-22,12,446.546305,72.039638,15.603413,2.608686
2021-01-22,13,504.9494,19.646693,12.584374,8.644783
2021-01-22,14,475.713959,34.208913,23.710191,9.496393
2021-01-22,15,376.629152,50.066555,16.082255,8.441288
2021-01-22,16,257.104937,76.599824,7.664957,16.075439
2021-01-22,17,170.850978,85.436294,2.14789,19.012774
2021-01-22,18,267.870261,113.485466,1.269899,22.622166
2021-01-22,19,181.991632,143.234268,1.894314,45.028673
2021-01-22,20,172.011355,175.390546,0.658156,42.840488
2021-01-22,21,76.777854,187.737224,0.010028,28.778237
2021-01-22,22,29.229148,219.572665,0.008992,20.164232
2021-01-22,23,7.871526,228.922448,0.016496,19.763791
2021-01-22,0,1.765642,184.929621,0.006168,13.966887
2021-01-23,1,1.24771,233.06383,0.000376,11.10034
2021-01-23,2,0.452271,255.038351,0.000328,9.8961
2021-01-23,3,0.772845,195.973538,0.000392,18.966654
2021-01-23,4,0.049063,220.583585,0.000376,26.177323
2021-01-23,5,0.006096,256.641927,0.00496,49.140656
2021-01-23,6,0.007212,288.511272,0.000352,76.510096
2021-01-23,7,0.000184,286.991815,0.000384,91.599849
2021-01-23,8,1.162089,313.298157,0.011568,77.013732
2021-01-23,9,118.546537,337.175598,1.077995,90.544055
2021-01-23,10,389.581068,436.266035,8.336171,94.516621
2021-01-23,11,444.629637,476.871623,22.330491,93.975735
2021-01-23,12,528.117076,440.184846,27.945615,98.274522
2021-01-23,13,540.205928,400.962389,23.905711,90.074442
2021-01-23,14,458.615874,365.573033,25.870272,92.893498
2021-01-23,15,344.364755,345.776741,15.070173,100.347973
2021-01-23,16,216.983768,345.62182,6.607946,115.60802
2021-01-23,17,153.239275,367.779646,1.401104,145.540766
2021-01-23,18,273.446087,357.888183,0.542389,147.679738
2021-01-23,19,194.683481,353.628149,3.456112,178.601304
2021-01-23,20,156.292004,368.331176,1.403168,185.738167
2021-01-23,21,78.984119,333.621222,0.547736,198.834942
2021-01-23,22,22.298731,328.731123,0.13308,178.836946
2021-01-23,23,4.882827,326.695148,0.011112,181.94692
2021-01-23,0,0.975506,276.847895,0.000328,186.617453
2021-01-24,1,0.9054,276.627094,0.000336,174.528267
2021-01-24,2,0.116805,262.877547,0.00032,157.81991
2021-01-24,3,0.490771,264.640695,0.000352,150.74896
2021-01-24,4,0.029194,227.282466,0.000392,113.914299
2021-01-24,5,0.031632,211.130354,0.02636,61.15529
2021-01-24,6,0.02262,191.534465,0.007096,87.699162
2021-01-24,7,0.000144,208.037452,0.0004,86.495058
2021-01-24,8,4.564689,199.082594,0.649453,90.46812
2021-01-24,9,281.634112,170.189388,22.78697,88.565263
2021-01-24,10,1141.757021,153.227976,71.112971,104.051398
2021-01-24,11,1173.082753,122.010036,122.073079,74.391329
2021-01-24,12,1410.923939,77.795213,155.507726,84.6222
2021-01-24,13,1411.108768,47.390755,166.985664,71.344327
2021-01-24,14,1348.108873,56.680663,159.747559,48.775632
2021-01-24,15,1469.751958,48.296787,126.990815,92.562193
2021-01-24,16,1202.229123,59.787945,99.600704,96.119617
2021-01-24,17,715.107757,72.792979,48.517344,62.884337
2021-01-24,18,703.236034,65.99478,8.817154,71.931958
2021-01-24,19,821.212065,58.902782,6.311699,97.267776
2021-01-24,20,795.434042,77.780459,6.841555,126.016903
2021-01-24,21,640.171536,134.989458,5.541836,116.535365
2021-01-24,22,300.601484,124.598994,4.092452,71.35872
2021-01-24,23,113.150469,115.28384,1.054144,80.913175
2021-01-24,0,29.28399,91.02639,0.104584,72.020069
2021-01-25,1,6.910736,43.359684,0.029184,77.577352
2021-01-25,2,3.501911,27.382417,0.009152,75.896558
2021-01-25,3,2.746126,29.490125,0.00536,85.711572
2021-01-25,4,1.799665,34.851105,0.000648,98.873856
2021-01-25,5,0.486396,39.801811,0.026632,98.747678
2021-01-25,6,0.132404,60.121935,0.052712,116.11747
2021-01-25,7,0.026346,86.11986,0.040664,95.444125
2021-01-25,8,7.513995,123.725405,0.446343,97.218418
2021-01-25,9,448.796096,126.628177,13.092161,81.89629
2021-01-25,10,1186.969094,197.417518,49.382735,101.842083
2021-01-25,11,1101.863224,231.227093,86.337986,85.036932
2021-01-25,12,1346.527135,161.537889,124.669225,93.762425
2021-01-25,13,1455.348354,81.561033,152.559545,89.732401
2021-01-25,14,1534.390546,55.440431,121.786028,102.02851
2021-01-25,15,1729.286607,51.285104,120.815118,93.802189
2021-01-25,16,1523.426851,71.401836,88.571318,80.204732
2021-01-25,17,876.401428,97.383545,46.661396,75.423371
2021-01-25,18,719.645658,96.319328,10.919129,63.415856
2021-01-25,19,843.356163,130.354496,5.960705,65.466357
2021-01-25,20,857.036681,128.50447,7.625346,53.726862
2021-01-25,21,674.023735,168.51802,5.959655,47.100062
2021-01-25,22,361.29232,195.898524,2.055501,39.873126
2021-01-25,23,134.888912,213.522914,0.578504,39.243346
2021-01-25,0,36.037104,171.668112,0.035632,29.74675
2021-01-26,1,14.717241,112.97779,0.02416,17.811976
2021-01-26,2,7.805865,106.506848,0.00896,17.083698
2021-01-26,3,3.110196,72.733623,0.006088,18.659794
2021-01-26,4,1.754926,37.736092,0.000336,11.636862
2021-01-26,5,1.045144,58.773642,0.023168,9.220716
2021-01-26,6,1.043598,89.180956,0.024376,11.160486
2021-01-26,7,0.209506,59.036626,0.000328,25.302995
2021-01-26,8,0.360177,81.680303,0.020352,40.57041
2021-01-26,9,152.390205,97.841856,1.511466,91.9395
2021-01-26,10,182.640888,244.299899,3.925596,128.133654
2021-01-26,11,180.506711,363.003238,16.567454,152.205141
2021-01-26,12,262.021088,269.520103,35.703874,148.202226
2021-01-26,13,310.628009,210.544446,41.681025,153.700749
2021-01-26,14,385.884986,256.81416,32.981352,166.451774
2021-01-26,15,320.881178,360.151814,35.852292,150.555356
2021-01-26,16,223.423133,399.272001,33.351544,176.379109
2021-01-26,17,221.350214,439.47081,33.068145,209.485204
2021-01-26,18,342.345877,591.162527,9.256098,220.036839
2021-01-26,19,170.04655,765.741761,3.073448,225.184758
2021-01-26,20,92.26117,753.313278,2.011207,215.140297
2021-01-26,21,20.406904,643.134403,0.280064,205.247769
2021-01-26,22,3.352935,566.221102,0.02384,156.326867
2021-01-26,23,1.943553,535.507774,0.01022,158.166685
2021-01-26,0,0.611823,471.229696,0.000612,132.703553
2021-01-27,1,1.326621,449.454339,0.000536,197.261984
2021-01-27,2,0.069823,431.164815,0.000512,217.337314
2021-01-27,3,0.56036,473.959018,0.000608,223.266288
2021-01-27,4,0.031916,591.657761,0.000604,215.224352
2021-01-27,5,0.023084,719.807483,0.147684,212.104057
2021-01-27,6,0.004784,649.277584,0.230296,219.579533
2021-01-27,7,0.00004,541.443053,0.000944,192.798609
2021-01-27,8,8.558702,415.939584,1.171922,170.983163
2021-01-27,9,452.250281,338.1858,33.764398,110.370904
2021-01-27,10,1409.556226,317.941918,111.885529,121.545729
2021-01-27,11,1375.85032,311.082032,168.178963,105.267023
2021-01-27,12,1716.873938,272.720134,201.750321,72.812825
2021-01-27,13,1912.12249,237.460848,213.276818,37.457165
2021-01-27,14,2038.38344,192.448281,210.889238,49.014381
2021-01-27,15,1996.838823,154.30637,190.535101,46.972941
2021-01-27,16,1280.546182,214.559977,145.901955,63.139355
2021-01-27,17,718.281313,270.283911,76.112757,52.252429
2021-01-27,18,719.472126,243.175358,18.074891,45.098831
2021-01-27,19,835.179572,189.383201,6.713088,57.609909
2021-01-27,20,857.438809,165.175142,7.328549,51.567218
2021-01-27,21,700.233154,112.296482,5.26616,28.750099
2021-01-27,22,388.750819,80.897478,1.964476,7.993779
2021-01-27,23,150.482642,47.922618,0.60024,2.688732
2021-01-27,0,40.996823,46.434557,0.058392,1.416304
2021-01-28,1,10.367931,55.497028,0.079688,0.012276
2021-01-28,2,4.318669,53.552204,0.008968,0.020786
2021-01-28,3,3.094509,41.374273,0.005144,2.858881
2021-01-28,4,1.591935,44.371657,0.000312,12.896139
2021-01-28,5,0.798909,38.467095,0.026392,14.52481
2021-01-28,6,0.86773,56.306005,0.052504,23.169656
2021-01-28,7,0.195554,127.139449,0.051048,63.613416
2021-01-28,8,5.510061,210.111522,1.29311,85.863766
2021-01-28,9,444.326529,351.896059,33.971501,122.607184
2021-01-28,10,1111.266103,528.608401,97.435398,128.193295
2021-01-28,11,853.803235,653.146245,129.350554,192.280522
2021-01-28,12,814.966497,899.778544,148.366637,164.954429
2021-01-28,13,669.865644,961.776027,138.466464,161.762557
2021-01-28,14,767.963199,980.312945,87.920166,186.194871
2021-01-28,15,723.385759,956.874331,77.132466,180.723608
2021-01-28,16,523.958333,949.537583,76.619935,157.415596
2021-01-28,17,449.012366,917.308181,35.612596,134.146483
2021-01-28,18,587.600586,814.174933,9.049675,131.068725
2021-01-28,19,510.799785,759.932532,5.48456,137.947971
2021-01-28,20,373.300392,707.998616,5.285572,145.820903
2021-01-28,21,219.747221,696.178883,1.995564,142.745851
2021-01-28,22,91.299275,717.612396,0.396272,135.582827
2021-01-28,23,37.29153,732.508128,0.072216,143.200578
2021-01-28,0,11.328723,752.292572,0.043104,155.194369
2021-01-29,1,6.543926,829.836935,0.000328,148.571704
2021-01-29,2,2.935339,857.015678,0.000328,157.005159
2021-01-29,3,1.299915,826.046422,0.00032,172.946529
2021-01-29,4,0.734838,819.081202,0.000312,169.045296
2021-01-29,5,0.700002,816.425856,0.026448,165.466498
2021-01-29,6,0.767312,801.46265,0.045264,174.15027
2021-01-29,7,0.185708,807.719959,0.000312,166.387669
2021-01-29,8,5.9574,788.368047,0.251975,162.948001
2021-01-29,9,405.907226,746.32703,11.574699,176.899554
2021-01-29,10,1164.79856,713.854502,38.750307,174.398122
2021-01-29,11,1253.476957,720.439283,77.630439,171.195311
2021-01-29,12,1635.669959,707.17677,119.343921,175.101599
2021-01-29,13,1847.839088,646.501766,150.700873,163.285097
2021-01-29,14,2011.95291,644.293429,180.311473,149.524549
2021-01-29,15,2075.099134,627.22822,156.836525,154.437554
2021-01-29,16,1804.157579,631.118634,123.2862,185.448765
2021-01-29,17,1097.029741,618.959974,68.487106,166.736539
2021-01-29,18,750.131114,561.007189,13.740678,109.013793
2021-01-29,19,839.337094,523.582699,5.899081,121.031122
2021-01-29,20,851.443748,528.469756,6.968972,111.954054
2021-01-29,21,677.517966,503.826346,5.60883,68.04243
2021-01-29,22,360.667857,481.173101,3.677592,48.330221
2021-01-29,23,135.717836,459.877515,0.738364,42.100895
2021-01-29,0,40.515121,491.315671,0.060496,29.817929
2021-01-30,1,11.21487,552.699735,0.009792,14.589638
2021-01-30,2,4.740996,559.365003,0.008864,10.466967
2021-01-30,3,3.18214,578.009332,0.00408,8.913556
2021-01-30,4,1.625432,594.301814,0.000216,6.856894
2021-01-30,5,1.559521,677.140958,0.02536,8.728111
2021-01-30,6,1.944317,690.333996,0.013168,36.001992
2021-01-30,7,0.911314,730.404896,0.03072,32.691662
2021-01-30,8,6.934333,701.489307,1.423168,34.693175
2021-01-30,9,342.516829,641.819843,33.034231,26.887415
2021-01-30,10,806.917701,703.850483,101.311099,21.956888
2021-01-30,11,774.589953,693.008582,151.950905,33.939557
2021-01-30,12,936.693461,661.096785,175.793494,28.120637
2021-01-30,13,1044.300322,608.546391,172.378182,33.351576
2021-01-30,14,1095.898567,633.121512,146.153109,37.414875
2021-01-30,15,1067.351871,678.619727,136.886548,43.411238
2021-01-30,16,917.112561,687.346956,122.304872,39.410279
2021-01-30,17,735.366091,641.203118,66.094402,34.546809
2021-01-30,18,698.106582,576.903917,11.611393,23.918256
2021-01-30,19,789.859468,570.479371,4.095721,37.161285
2021-01-30,20,696.152992,506.731394,8.593673,39.074065
2021-01-30,21,465.826735,435.143313,6.389066,25.232015
2021-01-30,22,199.515201,323.528624,5.842805,19.611243
2021-01-30,23,64.447634,281.79614,0.940393,9.194084
2021-01-30,0,15.437759,280.608068,1.067849,2.221462
2021-01-31,1,5.987567,271.000946,0.233272,0.049721
2021-01-31,2,3.627429,259.416154,0.19996,0.250544
2021-01-31,3,2.002207,244.275172,0.192696,4.902822
2021-01-31,4,0.772537,240.881969,0.185648,6.182114
2021-01-31,5,0.744597,219.276306,0.21244,7.2379
2021-01-31,6,1.056775,170.897987,0.240496,13.14122
2021-01-31,7,0.330466,155.274749,0.078112,17.504555
2021-01-31,8,12.728004,129.917295,1.062816,20.801785
2021-01-31,9,380.474003,112.75285,20.066017,30.213323
2021-01-31,10,1240.91592,211.268769,62.285834,23.452989
2021-01-31,11,1255.316266,211.208741,72.45051,49.481614
2021-01-31,12,1461.500418,206.381438,90.892736,78.593964
2021-01-31,13,1508.745753,223.236146,109.178059,107.510642
2021-01-31,14,1495.164951,296.046434,121.42976,134.2534
2021-01-31,15,1321.455586,373.06675,106.968497,141.991286
2021-01-31,16,960.950094,402.573539,70.695918,149.52187
2021-01-31,17,575.303234,384.387286,33.23501,118.4183
2021-01-31,18,700.988901,346.132217,6.40599,63.70336
2021-01-31,19,841.485987,358.134803,5.835097,66.482644
2021-01-31,20,928.78431,383.336317,8.775603,98.973324
2021-01-31,21,642.715964,433.072665,6.703617,113.823131
2021-01-31,22,325.255543,495.898903,1.858099,127.444179
2021-01-31,23,124.621577,561.797643,0.808137,132.999708
2021-01-31,0,33.051877,559.731633,0.246556,127.225258
2021-02-01,1,10.725499,563.678421,0.201096,126.791489
2021-02-01,2,4.516934,582.462939,0.200992,131.030472
2021-02-01,3,3.039855,563.52503,0.196432,147.428929
2021-02-01,4,1.403771,512.403336,0.046044,150.952972
2021-02-01,5,0.786138,484.759746,0.026288,160.694495
2021-02-01,6,0.86856,476.283884,0.052344,148.15988
2021-02-01,7,0.274818,411.396013,0.00854,78.045609
2021-02-01,8,0.569253,473.034464,0.032378,48.005079
2021-02-01,9,87.045367,521.051399,2.139071,23.488896
2021-02-01,10,376.326192,642.119978,5.949203,23.782004
2021-02-01,11,494.513215,630.835761,5.516885,12.250965
2021-02-01,12,552.039721,614.626195,10.069291,42.314808
2021-02-01,13,583.163522,581.67247,20.974406,46.57284
2021-02-01,14,600.943452,563.624598,21.383008,16.807783
2021-02-01,15,541.012476,599.30987,18.924383,8.336071
2021-02-01,16,396.50893,634.79479,14.269145,8.047824
2021-02-01,17,292.610516,660.688451,9.758538,13.713005
2021-02-01,18,499.009817,678.484802,3.095231,29.404821
2021-02-01,19,294.084459,689.546719,0.205966,32.046261
2021-02-01,20,236.00772,732.714301,2.249136,50.533811
2021-02-01,21,120.660434,764.595028,0.04118,77.283381
2021-02-01,22,43.448631,862.294894,0.008928,91.616996
2021-02-01,23,16.243215,957.175074,0.008968,88.271621
2021-02-01,0,2.888159,989.907898,0.00804,122.321345
2021-02-02,1,1.855346,987.700075,0.00032,165.902099
2021-02-02,2,0.416784,985.237968,0.000328,207.649487
2021-02-02,3,0.790101,956.401091,0.000304,195.392569
2021-02-02,4,0.047958,953.684172,0.000288,201.790532
2021-02-02,5,0.530263,952.836728,0.005768,211.711878
2021-02-02,6,2.669294,947.125956,0.000328,211.109204
2021-02-02,7,2.730484,947.050557,0.001872,189.635035
2021-02-02,8,16.807206,904.447643,1.650349,159.254288
2021-02-02,9,502.642147,869.287424,36.555244,156.203642
2021-02-02,10,1629.794993,900.067696,110.938135,155.192972
2021-02-02,11,1592.922459,875.613017,162.396024,150.225645
2021-02-02,12,1936.754307,815.806791,194.448667,130.751731
2021-02-02,13,2089.506951,820.156675,203.966495,96.657254
2021-02-02,14,2307.572401,830.298745,194.788598,101.695133
2021-02-02,15,2326.388739,813.946557,159.295807,160.797839
2021-02-02,16,1849.326192,797.310348,108.280169,201.19843
2021-02-02,17,1056.563269,770.512831,54.352902,200.893806
2021-02-02,18,769.167723,729.436173,11.227426,180.19792
2021-02-02,19,839.594885,699.712459,2.822342,185.289699
2021-02-02,20,949.38119,667.435616,8.212014,164.7824
2021-02-02,21,777.224881,636.816615,6.281957,161.028217
2021-02-02,22,381.440578,630.72287,5.994091,149.089683
2021-02-02,23,163.958308,661.369543,3.513012,152.829176
2021-02-02,0,49.599756,725.247107,0.705789,150.162773
2021-02-03,1,16.332928,823.613121,0.584218,148.724461
2021-02-03,2,5.603184,801.74358,0.201644,159.036092
2021-02-03,3,2.793195,741.514772,0.708807,165.928174
2021-02-03,4,1.77436,666.538581,0.19051,145.015845
2021-02-03,5,0.789212,625.998182,0.207712,118.214273
2021-02-03,6,0.795934,550.423839,0.112056,117.71675
2021-02-03,7,0.288117,519.010881,0.037362,85.180925
2021-02-03,8,13.610175,515.650655,1.7618,44.471568
2021-02-03,9,425.470331,430.677894,39.176176,17.817149
2021-02-03,10,1486.015376,445.838483,109.764164,6.991691
2021-02-03,11,1560.121672,433.013754,155.741577,3.713324
2021-02-03,12,1885.028955,409.381888,192.093698,4.40199
2021-02-03,13,2040.273325,368.320283,202.658506,5.480061
2021-02-03,14,2264.562514,350.761778,196.428949,6.354504
2021-02-03,15,2428.960694,369.584617,171.470616,3.614063
2021-02-03,16,1863.056583,453.084473,133.79198,1.799864
2021-02-03,17,919.632118,451.849329,76.402284,1.703913
2021-02-03,18,717.056723,413.271105,16.121253,4.191771
2021-02-03,19,815.83298,335.304407,6.363829,11.271619
2021-02-03,20,914.376956,395.576789,8.709429,13.95276
2021-02-03,21,782.356,472.44387,6.200105,29.84162
2021-02-03,22,438.585647,499.229088,5.699885,21.119063
2021-02-03,23,172.313887,531.251856,1.439785,12.209458
2021-02-03,0,52.328382,597.333055,0.27372,24.869829
2021-02-04,1,15.545855,677.16544,0.242,25.062209
2021-02-04,2,5.900303,646.364448,0.198184,45.186788
2021-02-04,3,3.032312,677.981301,0.194016,44.320325
2021-02-04,4,2.066548,810.495834,0.19096,71.365101
2021-02-04,5,1.06535,831.944607,0.216632,112.63561
2021-02-04,6,0.971538,885.494787,0.239936,134.073647
2021-02-04,7,0.338915,889.578467,0.13231,149.439422
2021-02-04,8,13.515757,849.407511,1.120934,143.717176
2021-02-04,9,408.257579,795.361377,27.146163,151.215682
2021-02-04,10,1325.795017,801.706023,94.777288,137.551642
2021-02-04,11,1268.575984,740.126621,169.624776,116.604033
